video_id,veh_id,frame,bb_top,bb_left,bb_height,bb_width
1,359879,65,768.02,1022.3,24.36,43.1
1,359868,65,761.49,1141.55,31.82,41.59
1,359894,65,727.22,1184.12,23.45,40.8
1,359860,65,801.23,1238.37,43.03,60.02
1,359882,65,763.24,1257.69,35.21,49.84
1,359896,65,871.47,1349.25,53.74,66.86
1,359873,65,866.86,1350.72,47.74,57.28
1,359884,65,705.66,1356.96,25.17,59.22
1,359892,65,761.26,1495.93,31.18,46.59
1,359888,65,824.6,1666.83,32.9,63.67
1,359895,65,866.82,1672.01,45.06,84.02
1,359893,65,807.97,1819.08,26.83,48.88
1,359879,66,768.68,1023.54,24.14,42.63
1,359868,66,762.23,1142.09,31.81,41.77
1,359894,66,727.97,1185.48,23.38,40.8
1,359860,66,802.05,1240.29,43.29,59.4
1,359882,66,763.66,1259.08,36.01,50.64
1,359897,66,712.39,1341.4,19.67,42.5
1,359896,66,873.66,1351.71,54.09,67.26
1,359873,66,867.82,1353.32,44.9,55.11
1,359884,66,705.39,1356.42,24.8,57.67
1,359892,66,760.15,1494.03,30.64,46.89
1,359888,66,823.17,1662.89,32.18,62.72
1,359895,66,864.5,1668.26,45.11,82.2
1,359893,66,806.88,1813.32,26.27,49.07
1,359879,67,770.86,1027.67,23.88,42.26
1,359868,67,763.58,1143.52,32.37,42.92
1,359894,67,730.01,1189.23,23.48,39.93
1,359860,67,805.21,1243.24,42.74,61.08
1,359882,67,767.55,1263.75,36.01,49.89
1,359897,67,709.86,1337.62,20.47,44.11
1,359884,67,704.13,1355.41,24.52,55.25
1,359896,67,878.75,1358.93,53.17,67.75
1,359862,67,764.68,1481.15,31.43,46.51
1,359895,67,861.37,1655.54,43.32,79.64
1,359888,67,820.15,1656.72,31.71,61.95
1,359893,67,804.16,1805.98,26.68,49.55
1,359879,68,771.69,1029.23,23.7,41.98
1,359868,68,763.96,1143.81,32.77,43.75
1,359894,68,730.7,1190.7,23.57,39.31
1,359860,68,806.44,1243.98,42.37,62.29
1,359882,68,768.98,1265.57,36.01,49.33
1,359897,68,709.05,1336.37,20.85,44.83
1,359884,68,703.74,1355.51,24.3,53.5
1,359898,68,883.07,1360.73,49.05,67.21
1,359896,68,880.57,1361.21,52.56,68.12
1,359862,68,763.78,1480.16,30.8,45.63
1,359895,68,860.64,1651.58,42.1,77.89
1,359888,68,819.18,1654.75,31.38,61.4
1,359893,68,803.15,1803.37,26.97,49.87
1,359879,69,772.2,1031.04,24.26,41.84
1,359868,69,765.78,1146.63,32.47,45.25
1,359894,69,732.28,1194.36,23.79,38.91
1,359860,69,807.75,1247.97,43.19,63.64
1,359882,69,769.2,1270.5,37.52,50.26
1,359897,69,708.12,1334.05,21.33,46.65
1,359884,69,703.29,1353.33,24.01,52.63
1,359898,69,884.74,1363.39,52.27,71.78
1,359896,69,884.54,1365.1,52.85,69.71
1,359862,69,760.68,1475.99,30.93,43.63
1,359895,69,856.13,1644.87,40.78,69.71
1,359888,69,817.12,1647.76,31.5,60.72
1,359893,69,797.49,1794.68,26.48,49.67
1,359879,70,772.24,1031.69,24.68,41.72
1,359868,70,766.48,1147.39,32.27,46.34
1,359894,70,732.79,1195.73,23.96,38.62
1,359860,70,808.05,1249.17,43.78,64.6
1,359882,70,768.96,1272.15,38.61,50.87
1,359897,70,707.81,1333.08,21.55,47.72
1,359884,70,703.2,1352.72,23.79,52.01
1,359898,70,884.98,1363.77,53.66,73.79
1,359896,70,885.86,1366.1,53,70.78
1,359862,70,759.53,1474.88,31.03,42.2
1,359895,70,854.82,1644.04,39.8,63.96
1,359888,70,816.4,1645.45,31.61,60.24
1,359893,70,795.51,1791.63,26.14,49.53
1,359879,71,772.48,1032.74,25.24,41.84
1,359868,71,768.51,1150.7,32.8,47.17
1,359894,71,733.27,1196.9,23.8,37.69
1,359860,71,811.82,1253.73,44.75,64.25
1,359882,71,773.07,1278.12,39.53,51.14
1,359897,71,705.37,1331.44,22.22,49.56
1,359884,71,701.17,1350.9,24.09,51.25
1,359896,71,891.61,1376.3,54.14,68.24
1,359898,71,895.48,1379.98,51.12,67.94
1,359892,71,747.5,1475.79,30.97,41.66
1,359895,71,850.35,1630.04,38.46,63.65
1,359888,71,812.12,1638.7,31.31,57.08
1,359893,71,793.59,1781.65,25.89,50.21
1,359879,72,773.65,1033.64,26.03,43.28
1,359868,72,769.84,1152.01,33.89,48.67
1,359894,72,736.81,1202.21,25.13,38.84
1,359901,72,810.2,1254.36,51.56,68.77
1,359860,72,814.24,1255.58,46.19,66.33
1,359882,72,775.92,1282.42,39.3,50.94
1,359897,72,702.07,1329.82,23.81,51.74
1,359884,72,699.67,1349.54,24.58,50.78
1,359898,72,898.44,1385.24,52.54,67.8
1,359896,72,900.55,1387.13,50.63,65.3
1,359892,72,746.21,1473.86,30.2,39.61
1,359895,72,845,1624.13,38.81,61.96
1,359888,72,809.09,1630.03,30.86,56.71
1,359893,72,792.71,1776.88,25.64,49.89
1,359879,73,773.93,1033.68,26.59,44.3
1,359868,73,770.12,1152.2,34.66,49.73
1,359894,73,737.88,1204,26.07,39.57
1,359901,73,812.91,1254.62,50.9,69.46
1,359860,73,814.85,1255.85,47.21,67.81
1,359882,73,776.98,1283.98,39.12,50.79
1,359897,73,700.67,1329.07,24.84,52.92
1,359884,73,699.04,1349.17,24.96,50.43
1,359898,73,899.14,1387.01,53.47,67.53
1,359896,73,904.33,1391.53,48.17,63.16
1,359892,73,745.9,1473.58,29.66,38.18
1,359895,73,843.03,1622.49,39.13,60.8
1,359888,73,808.11,1627.03,30.55,56.45
1,359893,73,792.5,1775.34,25.47,49.66
1,359879,74,778.32,1036.58,27.33,45.74
1,359868,74,775.3,1158.33,34.5,48.57
1,359894,74,739.73,1208.37,26.23,39.98
1,359860,74,820.52,1263.28,47.53,65.98
1,359901,74,820.62,1263.79,48.99,65.37
1,359882,74,780.87,1287.44,38.97,51.31
1,359897,74,699.41,1327.01,25.06,54.55
1,359898,74,902.66,1391.43,55.93,71.3
1,359896,74,905.96,1394.32,51.43,67.38
1,359892,74,742.53,1470.1,29.54,37.04
1,359895,74,840.39,1612.27,37.49,56.85
1,359888,74,806.23,1618.15,30.21,54.96
1,359893,74,789.53,1767.35,24.98,48.93
1,359879,75,779.83,1037.38,27.84,46.77
1,359868,75,777.25,1160.8,34.38,47.71
1,359894,75,740.36,1209.88,26.34,40.27
1,359860,75,822.54,1266.33,47.77,64.65
1,359901,75,823.21,1267.23,47.97,63.01
1,359882,75,782.31,1288.57,38.86,51.69
1,359897,75,698.97,1326.04,25.16,55.63
1,359898,75,903.56,1392.38,57.38,73.65
1,359896,75,905.97,1394.59,53.59,70.16
1,359892,75,741.33,1469.1,29.46,36.23
1,359895,75,839.82,1609.37,36.28,54.02
1,359888,75,805.67,1615.25,29.96,53.89
1,359893,75,788.55,1764.64,24.63,48.4
1,359879,76,781.93,1038.81,28.28,47.58
1,359868,76,779.8,1164.31,34.11,47.45
1,359894,76,741.94,1212.31,26.59,40.73
1,359860,76,824.29,1271.66,48.14,64.94
1,359901,76,824.84,1272.45,48.65,63.84
1,359882,76,784.97,1295,39.89,52.73
1,359897,76,696.83,1323.97,25.42,57.52
1,359898,76,906.89,1397.3,60.79,76.97
1,359896,76,911.85,1406.32,54.72,69.94
1,359895,76,833.01,1602.95,37.26,49.78
1,359888,76,800.86,1609.65,29.4,51.88
1,359893,76,786.31,1757.11,24.51,48.86
1,359879,77,782.61,1039.16,28.6,48.16
1,359868,77,780.76,1165.62,33.91,47.25
1,359894,77,742.45,1213.08,26.77,41.06
1,359860,77,824.75,1273.44,48.84,65.34
1,359901,77,825.3,1274.26,48.5,63.96
1,359882,77,785.74,1297.17,40.62,53.46
1,359897,77,696.04,1322.94,25.57,58.8
1,359898,77,907.54,1398.58,63.01,78.98
1,359896,77,913.75,1410.64,55.55,69.74
1,359895,77,830.28,1601.52,38.17,46.74
1,359888,77,799.21,1608.08,28.99,50.42
1,359893,77,785.55,1754.36,24.43,49.2
1,359879,78,784.4,1041.1,28.51,48.38
1,359868,78,782.35,1169,34.42,47.1
1,359894,78,745.32,1215.59,26.61,40.49
1,359901,78,827.65,1277.9,45.96,62.76
1,359860,78,828.59,1279.78,49.58,65.07
1,359882,78,787.58,1304.49,41.93,53.78
1,359897,78,692.45,1321.37,25.99,61.82
1,359898,78,913.27,1410.79,63.18,76.01
1,359896,78,917.14,1417.04,57.38,69.11
1,359895,78,827.84,1592.81,35.96,43.44
1,359888,78,794.97,1598.57,28.43,50.52
1,359893,78,783.54,1748.04,22.84,47.06
1,359879,79,785.06,1041.74,28.44,48.54
1,359868,79,782.8,1170.25,34.8,46.98
1,359894,79,746.39,1216.56,26.49,40.08
1,359901,79,828.76,1279.27,44.3,62
1,359860,79,829.84,1282.13,50.13,64.86
1,359882,79,787.98,1307.12,42.89,53.97
1,359897,79,691.09,1320.32,26.24,63.92
1,359898,79,915.27,1415.74,63.31,73.84
1,359896,79,917.97,1419.42,58.75,68.59
1,359895,79,827.45,1590.36,34.29,41.02
1,359888,79,793.54,1595.14,28.03,50.59
1,359893,79,783.12,1746.26,21.68,45.39
1,359879,80,787.96,1051.17,27.9,46.5
1,359868,80,783.73,1172.66,35.27,46.5
1,359894,80,748.17,1219.71,26.64,40.17
1,359860,80,832.72,1286.41,51.12,65.77
1,359901,80,835.76,1287.54,45.23,62.75
1,359882,80,792.73,1314.02,43.1,53.92
1,359897,80,690.02,1319.93,26.27,62.62
1,359898,80,924.89,1424.98,63.22,75.66
1,359896,80,922.79,1425.78,60.28,71.11
1,359895,80,824.08,1580.79,33.34,40.2
1,359888,80,790.88,1589.08,28.17,50.49
1,359893,80,777.68,1738.98,22.7,44.47
1,359879,81,789.13,1055.04,27.47,45.01
1,359868,81,783.94,1173.6,35.62,46.14
1,359894,81,748.77,1220.82,26.75,40.22
1,359860,81,833.56,1287.77,51.84,66.41
1,359901,81,838.13,1290.39,45.89,63.26
1,359882,81,794.43,1316.54,43.25,53.87
1,359897,81,689.65,1320.04,26.29,61.66
1,359896,81,924.27,1427.61,61.32,72.87
1,359898,81,928.43,1428,63.1,76.92
1,359895,81,823.07,1577.54,32.69,39.64
1,359888,81,789.93,1586.98,28.28,50.44
1,359893,81,775.48,1736.58,23.5,43.75
1,359879,82,790.1,1058.63,28.08,44.37
1,359868,82,784.5,1175.55,37.14,46.66
1,359894,82,750.02,1223.88,26.81,40.9
1,359860,82,837.12,1291.78,52.16,67.9
1,359901,82,842.59,1299.31,47.38,61.98
1,359897,82,689.23,1319.36,26.25,59.78
1,359882,82,799.35,1320.68,42.21,54.17
1,359898,82,932.22,1432.39,65.27,79.91
1,359896,82,933.68,1439.93,61.1,72.13
1,359895,82,819.8,1563.74,30.38,42.42
1,359888,82,787.77,1579.36,28.19,50.17
1,359893,82,774.55,1728.42,23.37,43.76
1,359879,83,790.67,1060.85,28.71,44.39
1,359868,83,786.47,1178.25,37.58,47.61
1,359894,83,751.68,1228.79,26.77,41.19
1,359860,83,838.35,1292.95,52.24,69.04
1,359901,83,845.64,1304.53,47.42,59.96
1,359897,83,689.34,1318.38,25.12,58.91
1,359882,83,802.21,1324.74,42.06,55.13
1,359898,83,933.99,1434.81,67.28,82.69
1,359896,83,937.35,1444.25,62.8,73.44
1,359895,83,815.21,1559.01,29.39,42.52
1,359888,83,785.87,1573.87,28.58,49.52
1,359893,83,774.02,1723.55,23.25,44.1
1,359904,83,885.54,1823.93,40.27,70.27
1,359879,84,790.72,1061.61,29.18,44.4
1,359868,84,787.1,1179.05,37.89,48.3
1,359894,84,752.28,1230.52,26.74,41.4
1,359860,84,838.73,1293.09,52.29,69.88
1,359901,84,846.65,1306.68,47.49,58.53
1,359897,84,689.6,1318.22,24.31,58.21
1,359882,84,803.24,1326,41.94,55.82
1,359898,84,934.22,1435.13,68.63,84.59
1,359896,84,938.33,1445.5,64.02,74.33
1,359895,84,813.72,1557.44,28.74,42.62
1,359888,84,785.15,1572.09,28.89,49.05
1,359893,84,773.9,1721.82,23.17,44.35
1,359904,84,885.61,1823,39.28,69.07
1,359879,85,792.49,1062.65,29.8,45.45
1,359868,85,789.51,1182.75,37.32,49.89
1,359894,85,753.05,1232.29,27.49,41.65
1,359860,85,843.02,1300.55,52.22,68.2
1,359901,85,846.54,1308.75,48.88,60.39
1,359897,85,688.58,1318.07,23.95,56.38
1,359882,85,806.73,1332.62,42.58,56.52
1,359896,85,941.96,1453.55,65.31,75.81
1,359895,85,811.57,1547.97,28.68,42.65
1,359888,85,782.3,1568.11,28.56,46.93
1,359893,85,771.43,1718.07,22.94,43.29
1,359904,85,880.01,1805.52,38.1,68.1
1,359879,86,793.01,1062.8,30.24,46.2
1,359868,86,790.47,1183.81,36.92,51.05
1,359894,86,753.17,1232.85,28.03,41.8
1,359860,86,844.59,1303.58,52.18,66.97
1,359901,86,846.18,1309.11,49.83,61.69
1,359897,86,688.3,1318.36,23.69,55.03
1,359882,86,807.88,1334.9,43.04,57.01
1,359895,86,810.86,1544.59,28.67,42.72
1,359888,86,781.35,1567.14,28.32,45.39
1,359893,86,770.59,1717,22.78,42.53
1,359904,86,878.31,1799.97,37.55,67.86
1,359879,87,797.09,1065.39,31.05,45.77
1,359868,87,795.49,1187.07,38.02,51.65
1,359894,87,757.1,1238.68,28.62,42.88
1,359897,87,686.9,1316.5,23.79,53.79
1,359901,87,856.05,1317.62,46.27,61.02
1,359882,87,812.96,1341.92,43.56,57.26
1,359906,87,740.84,1404.58,22.76,47.52
1,359895,87,808.69,1536.76,29.44,42
1,359888,87,781.03,1559.95,27.89,44.27
1,359893,87,768.67,1708.52,22.39,43.21
1,359904,87,871.32,1785.72,38.64,69.17
1,359879,88,798.44,1066.39,31.66,45.44
1,359868,88,797.15,1188.15,38.82,52.06
1,359894,88,758.45,1240.63,29.03,43.65
1,359907,88,688.61,1299.51,22.08,46.43
1,359897,88,686.39,1316.04,23.87,52.88
1,359901,88,860.25,1320.9,43.82,60.38
1,359882,88,814.71,1344.42,43.94,57.43
1,359906,88,740.3,1403.18,22.45,47.37
1,359898,88,951.47,1465.51,71.45,86.17
1,359895,88,807.8,1534.14,30.07,41.5
1,359888,88,781.06,1557.59,27.58,43.45
1,359893,88,768.06,1705.34,22.11,43.7
1,359904,88,868.76,1780.79,39.4,70.03
1,359879,89,802.22,1070.05,31.02,44.78
1,359868,89,801.06,1194.4,38.5,52.24
1,359894,89,761.11,1244.77,29.07,43.66
1,359907,89,686.95,1297.63,22.73,48.88
1,359901,89,864.59,1326.02,44.58,62.19
1,359882,89,818.75,1350.91,45.25,58.3
1,359906,89,739.8,1400.53,22.55,46.93
1,359898,89,957.77,1475,71.31,85.47
1,359896,89,958.75,1476.7,69.8,82.48
1,359895,89,802.89,1527.68,29.76,40.3
1,359888,89,775.44,1550.81,28.11,43.78
1,359893,89,765.43,1696.85,22.35,44.81
1,359904,89,864.07,1767.64,39.82,72.76
1,359908,90,705.07,1069.8,22.02,38.05
1,359879,90,803.72,1071.49,30.55,44.28
1,359868,90,802.55,1196.67,38.26,52.36
1,359894,90,762.06,1246.25,29.09,43.66
1,359907,90,686.48,1296.85,22.96,50.11
1,359901,90,866.01,1327.52,45.11,63.48
1,359882,90,819.98,1353.1,46.19,58.9
1,359906,90,739.65,1399.8,22.64,46.67
1,359898,90,960.05,1478.52,71.2,84.96
1,359896,90,960.77,1479.72,69.93,82.58
1,359895,90,801.17,1525.64,29.55,39.45
1,359888,90,773.28,1548.35,28.51,44.03
1,359893,90,764.45,1693.6,22.51,45.62
1,359904,90,862.43,1762.69,40.08,74.67
1,359908,91,705.79,1071.72,21.82,37.85
1,359879,91,806.85,1075.48,30.03,44.7
1,359868,91,803.11,1200.39,38.31,51.32
1,359894,91,764.19,1249.1,29.8,44.46
1,359907,91,686.2,1295.22,22.58,49.82
1,359860,91,863.23,1323.35,51.93,73.04
1,359901,91,872.05,1338.53,45.86,61.97
1,359882,91,823.44,1360.9,47.08,60.14
1,359898,91,968.5,1491.02,71.5,86
1,359896,91,969.07,1491.92,70.41,84.06
1,359895,91,799.68,1519.01,28.89,38.93
1,359888,91,770.91,1542.02,28.24,43.01
1,359893,91,762.58,1689.71,21.61,45.36
1,359904,91,857.41,1752.44,40.61,73.31
1,359908,92,706.01,1072.27,21.73,37.82
1,359879,92,808.06,1076.85,29.67,45
1,359868,92,803.25,1201.9,38.35,50.56
1,359894,92,764.82,1249.97,30.3,45.02
1,359907,92,686.21,1294.73,22.33,49.63
1,359860,92,864.58,1324.65,52,74.22
1,359901,92,874.08,1342.83,46.45,60.87
1,359882,92,824.52,1363.52,47.71,61.01
1,359912,92,728.09,1402.43,25.89,47
1,359898,92,971.53,1495.39,71.69,86.73
1,359896,92,972.01,1496.12,70.73,85.11
1,359895,92,799.31,1516.79,28.44,38.56
1,359888,92,770.12,1539.96,28.04,42.28
1,359893,92,762.07,1688.46,20.98,45.13
1,359904,92,855.55,1749.16,41.05,72.36
1,359908,93,706.58,1071.87,22.73,38.91
1,359879,93,809.91,1079.51,29.74,45.22
1,359868,93,805.38,1204.75,39.25,50.94
1,359894,93,767.23,1254.07,29.65,45.19
1,359907,93,686.59,1293.04,20.87,46.31
1,359897,93,684.42,1312.27,23.33,50.23
1,359860,93,870.34,1333.53,52.37,73.99
1,359901,93,874.82,1342.61,48.51,64.4
1,359882,93,830.88,1374.4,47.92,60.15
1,359912,93,727.35,1398.14,24.18,45.48
1,359895,93,792.55,1507.35,29.38,38.98
1,359888,93,768.49,1536.44,27.26,41.23
1,359893,93,761.07,1684.61,20.43,42.79
1,359904,93,850.46,1733.56,40.15,74.5
1,359908,94,706.62,1071.6,23.34,39.48
1,359879,94,810.54,1080.41,29.79,45.39
1,359868,94,805.97,1205.69,39.92,51.2
1,359894,94,768.2,1255.51,29.18,45.3
1,359907,94,686.98,1292.98,19.88,44.08
1,359897,94,684.56,1313.05,22.96,49.13
1,359860,94,872.38,1336.82,52.64,73.82
1,359901,94,874.69,1341.81,49.9,66.88
1,359882,94,833.16,1378.53,48.07,59.51
1,359912,94,727.36,1397.05,23.32,44.89
1,359895,94,789.89,1503.9,30.1,39.29
1,359888,94,768.08,1535.45,26.69,40.45
1,359893,94,760.85,1683.71,20.01,41.07
1,359904,94,848.79,1727.62,39.54,76.05
1,359908,95,707.95,1074.52,23.06,39.82
1,359879,95,811.79,1081.38,30.88,45.9
1,359868,95,812.25,1211.99,40.3,50.15
1,359894,95,770.73,1260.51,28.81,45.76
1,359907,95,685,1292.8,19.99,45.23
1,359897,95,683.03,1312.24,22.59,47.87
1,359860,95,876.05,1342.48,53.69,74.98
1,359901,95,880.87,1352.69,48.43,65.5
1,359882,95,835.14,1383.27,50.55,62.05
1,359912,95,726.24,1392.78,22.82,45.27
1,359895,95,789.92,1499.27,29.48,38.64
1,359888,95,766.93,1524.97,26.3,42.91
1,359893,95,756.9,1675.26,20.68,40.49
1,359904,95,844.28,1719.04,39.67,73.62
1,359908,96,708.84,1075.86,22.99,39.83
1,359879,96,815.91,1082.05,32.97,48.05
1,359868,96,814.1,1215.71,41.81,51.62
1,359894,96,772.13,1263.38,29.47,46.22
1,359907,96,683.49,1290.35,20.1,45.25
1,359897,96,681.8,1312.06,22.21,47.33
1,359860,96,879.12,1347.14,54.42,76.85
1,359901,96,881.69,1352.44,50.89,70.22
1,359882,96,837.63,1385.3,52.61,64.82
1,359912,96,724.48,1387.52,22.66,46
1,359888,96,766.61,1518.36,26.16,44.04
1,359893,96,755.08,1669.85,20.81,39.85
1,359904,96,840.99,1713.7,39.96,72.42
1,359913,96,784.45,1766.71,33.75,60.39
1,359908,97,709.16,1076.31,22.95,39.83
1,359879,97,817.07,1081.92,34.45,49.49
1,359868,97,814.47,1216.8,42.89,52.65
1,359894,97,772.49,1264.3,29.95,46.54
1,359907,97,682.94,1289.47,20.17,45.26
1,359897,97,681.42,1312.12,21.94,46.94
1,359860,97,880.07,1348.46,54.94,78.2
1,359901,97,881.54,1351.44,52.53,73.53
1,359882,97,838.15,1385.46,54.05,66.78
1,359912,97,723.93,1385.64,22.56,46.57
1,359888,97,766.56,1515.81,26.07,44.87
1,359898,97,995.77,1532.84,81.66,96.65
1,359893,97,754.42,1668.06,20.9,39.39
1,359913,97,783.72,1765.65,33.95,59.99
1,359908,98,710.12,1076.99,23.13,40.15
1,359879,98,819.21,1086.62,34.24,49.77
1,359868,98,817.94,1221.04,42.77,53.62
1,359894,98,776.76,1271.82,30.53,45.88
1,359907,98,681.05,1289.3,20.69,46.63
1,359897,98,681.31,1312.74,21.52,44.72
1,359860,98,883.61,1353.57,55.69,79.69
1,359901,98,884.49,1355.33,54.08,76.46
1,359912,98,721.78,1385.92,21.45,45.16
1,359882,98,842.03,1394.12,54.85,68.25
1,359888,98,763.45,1509.03,26.3,45.58
1,359896,98,1005.54,1543.36,76.55,104.65
1,359893,98,752.36,1662.55,21.06,39.42
1,359913,98,780.69,1758.22,33.78,58.57
1,359908,99,710.43,1077.17,23.25,40.36
1,359879,99,819.99,1088.29,34.08,49.96
1,359868,99,819.21,1222.39,42.68,54.33
1,359894,99,778.22,1274.7,30.96,45.37
1,359907,99,680.3,1289.07,21.03,47.57
1,359897,99,681.37,1313.4,21.2,43.11
1,359860,99,884.74,1355.12,56.22,80.76
1,359901,99,885.27,1356.2,55.15,78.53
1,359916,99,725.98,1370.52,21.78,48.17
1,359912,99,721.2,1386.35,20.72,44.27
1,359882,99,843.27,1397.01,55.42,69.31
1,359888,99,762.28,1506.49,26.46,46.1
1,359896,99,1009.28,1545.82,74.59,110.75
1,359893,99,751.61,1660.6,21.18,39.44
1,359913,99,779.78,1756.21,33.73,57.7
1,359908,100,712,1081.19,22.68,38.74
1,359879,100,822.2,1093.74,34.53,49.12
1,359868,100,820.48,1224.12,44.62,56.44
1,359894,100,779.81,1277.6,32.64,46.9
1,359907,100,678.22,1289.08,21.76,49.36
1,359860,100,888.34,1360.28,58.34,81.07
1,359901,100,893.04,1365.99,55.14,77.98
1,359916,100,724.88,1369.1,20.41,46.88
1,359912,100,720.87,1388.48,18.7,41.43
1,359882,100,851,1407.73,55.11,68.71
1,359895,100,783.1,1475.43,24.43,41.5
1,359888,100,760.19,1501.93,25.96,45.25
1,359893,100,749.83,1655.86,21.23,39.88
1,359904,100,829.79,1684.61,38.65,71.24
1,359913,100,778.4,1749.1,33.27,56.99
1,359908,101,712.67,1082.94,22.28,37.61
1,359879,101,822.9,1095.89,34.87,48.49
1,359868,101,820.58,1224.35,46,57.91
1,359894,101,780.06,1278.38,33.85,47.92
1,359907,101,677.36,1288.84,22.26,50.57
1,359860,101,889.22,1362.09,59.92,81.22
1,359916,101,724.77,1368.83,19.68,46.31
1,359901,101,895.89,1369.68,55.13,77.58
1,359912,101,721.12,1389.88,17.3,39.35
1,359882,101,853.9,1411.74,54.88,68.26
1,359895,101,782.4,1473.71,24.48,41.23
1,359888,101,759.54,1500.5,25.59,44.63
1,359893,101,749.2,1654.12,21.28,40.21
1,359904,101,828.6,1681.63,37.23,69.52
1,359913,101,778.05,1746.88,32.98,56.56
1,359908,102,712.95,1082.74,23.15,39.03
1,359879,102,825.24,1098.01,35.5,48.65
1,359868,102,823.83,1230.8,45.88,56.66
1,359894,102,783.47,1282.98,33.62,47.04
1,359907,102,676.32,1285.05,22.85,51.73
1,359916,102,722.3,1366.38,19.67,46.11
1,359901,102,899.72,1376.53,57.78,78.09
1,359912,102,717.63,1379.52,18.22,41.54
1,359914,102,858.63,1421.11,57.11,67.99
1,359893,102,747.35,1649.21,21.25,40.49
1,359904,102,825.52,1675.57,35.94,67.08
1,359913,102,773.49,1740.12,31.62,54.07
1,359908,103,712.89,1082.41,23.74,40
1,359879,103,825.96,1098.72,35.97,48.76
1,359868,103,825.02,1233.38,45.79,55.74
1,359907,103,675.86,1283.46,23.26,52.51
1,359894,103,784.74,1284.79,33.45,46.4
1,359916,103,721.49,1365.62,19.67,46.01
1,359912,103,716.23,1375.35,18.85,43.05
1,359901,103,900.58,1378.96,59.76,78.34
1,359893,103,746.71,1647.43,21.23,40.69
1,359904,103,824.68,1673.94,35,65.31
1,359913,103,772.08,1738.22,30.72,52.42
1,359879,104,827.74,1100.63,36.83,49.42
1,359868,104,825.8,1237.68,44.77,54.77
1,359907,104,675.58,1285.2,23.77,52.01
1,359894,104,787.39,1288.98,33.16,46.28
1,359916,104,720.53,1361.87,19.65,44.95
1,359912,104,714.92,1371.92,19.82,43.88
1,359901,104,902.11,1383.47,61.49,80.16
1,359904,104,821.42,1662.89,33.8,65.16
1,359913,104,771.3,1733.58,29.43,50.69
1,359879,105,828.2,1101.17,37.45,49.89
1,359868,105,826.22,1239.39,44.02,54.05
1,359907,105,675.41,1285.99,24.15,51.61
1,359894,105,788.39,1290.5,32.96,46.18
1,359916,105,720.23,1360.73,19.67,44.26
1,359912,105,714.31,1370.61,20.53,44.41
1,359904,105,820.48,1658.97,32.97,65.04
1,359913,105,771.29,1732.32,28.55,49.52
1,359879,106,834.71,1107.12,37.33,49.79
1,359868,106,831.88,1242.76,47.43,57.09
1,359907,106,672.51,1283.26,24.54,51.32
1,359894,106,790.59,1294.95,33.7,48.31
1,359912,106,713.19,1367.33,21.14,45.02
1,359904,106,817.4,1652.89,33.26,64.11
1,359913,106,769.18,1724.93,28.56,48.13
1,359879,107,838.97,1110.13,36.81,49.79
1,359907,107,671.31,1285.44,23.86,49.59
1,359894,107,794.83,1299.15,34.1,48.55
1,359912,107,711.94,1364.98,21.03,44.04
1,359860,107,908.97,1392.43,68.59,88.33
1,359904,107,812.68,1644.61,33.27,62.83
1,359913,107,767.02,1719.63,28.6,47.56
1,359908,108,722.13,1092.56,24.47,41.12
1,359879,108,840.61,1111.2,36.43,49.78
1,359907,108,671.01,1286.6,23.36,48.31
1,359894,108,796.3,1300.6,34.39,48.72
1,359912,108,711.52,1364.33,20.97,43.35
1,359860,108,909.67,1393.36,70.04,88.53
1,359904,108,810.98,1641.91,33.28,61.93
1,359913,108,766.26,1717.89,28.66,47.19
1,359908,109,722.64,1094.8,24.55,40.16
1,359879,109,844.38,1113.19,36.68,51.63
1,359917,109,672.91,1264.22,19.37,36.49
1,359907,109,670.58,1285.99,22.84,47.24
1,359894,109,799.77,1309.69,35.33,48.93
